Quarter,Country,Industry,Value,Variable
2011.75,Germany,Total,92.538,OPH
2012.0,Germany,Total,92.785,OPH
2012.25,Germany,Total,93.04,OPH
2012.5,Germany,Total,93.218,OPH
2012.75,Germany,Total,92.787,OPH
2013.0,Germany,Total,93.021,OPH
2013.25,Germany,Total,93.502,OPH
2013.5,Germany,Total,93.35,OPH
2013.75,Germany,Total,93.362,OPH
2014.0,Germany,Total,93.762,OPH
2014.25,Germany,Total,93.901,OPH
2014.5,Germany,Total,94.436,OPH
2014.75,Germany,Total,94.876,OPH
2015.0,Germany,Total,94.425,OPH
2015.25,Germany,Total,94.56,OPH
2015.5,Germany,Total,95.221,OPH
2015.75,Germany,Total,95.537,OPH
2016.0,Germany,Total,96.079,OPH
2016.25,Germany,Total,96.161,OPH
2016.5,Germany,Total,96.075,OPH
2016.75,Germany,Total,96.492,OPH
2017.0,Germany,Total,97.431,OPH
2017.25,Germany,Total,97.697,OPH
2017.5,Germany,Total,97.937,OPH
2017.75,Germany,Total,98.598,OPH
2018.0,Germany,Total,98.867,OPH
2018.25,Germany,Total,98.411,OPH
2018.5,Germany,Total,97.794,OPH
2018.75,Germany,Total,97.883,OPH
2019.0,Germany,Total,98.68,OPH
2019.25,Germany,Total,99.264,OPH
2019.5,Germany,Total,98.653,OPH
2019.75,Germany,Total,99.309,OPH
2020.0,Germany,Total,98.991,OPH
2020.25,Germany,Total,96.227,OPH
2020.5,Germany,Total,102.888,OPH
2020.75,Germany,Total,101.894,OPH
2021.0,Germany,Total,100.301,OPH
2021.25,Germany,Total,100.69,OPH
2021.5,Germany,Total,102.692,OPH
2021.75,Germany,Total,101.738,OPH
2022.0,Germany,Total,101.105,OPH
2022.25,Germany,Total,101.22,OPH
2022.5,Germany,Total,101.714,OPH
2022.75,Germany,Total,101.37,OPH
2023.0,Germany,Total,100.879,OPH
2023.25,Germany,Total,100.182,OPH
2023.5,Germany,Total,100.576,OPH
2023.75,Germany,Total,100.714,OPH
2024.0,Germany,Total,101.168,OPH
2024.25,Germany,Total,100.681,OPH
2024.5,Germany,Total,100.5,OPH
2024.75,Germany,Total,99.734,OPH
1997.0,Denmark,Total,75.362,OPH
1997.25,Denmark,Total,78.744,OPH
1997.5,Denmark,Total,76.837,OPH
1997.75,Denmark,Total,76.91,OPH
1998.0,Denmark,Total,78.731,OPH
1998.25,Denmark,Total,78.623,OPH
1998.5,Denmark,Total,76.901,OPH
1998.75,Denmark,Total,73.793,OPH
1999.0,Denmark,Total,78.506,OPH
1999.25,Denmark,Total,76.324,OPH
1999.5,Denmark,Total,76.944,OPH
1999.75,Denmark,Total,79.238,OPH
2000.0,Denmark,Total,76.934,OPH
2000.25,Denmark,Total,80.904,OPH
2000.5,Denmark,Total,79.688,OPH
2000.75,Denmark,Total,80.651,OPH
2001.0,Denmark,Total,78.359,OPH
2001.25,Denmark,Total,78.536,OPH
2001.5,Denmark,Total,79.888,OPH
2001.75,Denmark,Total,80.612,OPH
2002.0,Denmark,Total,80.188,OPH
2002.25,Denmark,Total,79.123,OPH
2002.5,Denmark,Total,80.502,OPH
2002.75,Denmark,Total,80.152,OPH
2003.0,Denmark,Total,81.422,OPH
2003.25,Denmark,Total,80.8,OPH
2003.5,Denmark,Total,81.163,OPH
2003.75,Denmark,Total,82.01,OPH
2004.0,Denmark,Total,84.135,OPH
2004.25,Denmark,Total,83.93,OPH
2004.5,Denmark,Total,83.017,OPH
2004.75,Denmark,Total,85.076,OPH
2005.0,Denmark,Total,84.378,OPH
2005.25,Denmark,Total,85.13,OPH
2005.5,Denmark,Total,85.164,OPH
2005.75,Denmark,Total,86.147,OPH
2006.0,Denmark,Total,84.413,OPH
2006.25,Denmark,Total,88.208,OPH
2006.5,Denmark,Total,87.498,OPH
2006.75,Denmark,Total,84.939,OPH
2007.0,Denmark,Total,85.412,OPH
2007.25,Denmark,Total,85.106,OPH
2007.5,Denmark,Total,87.558,OPH
2007.75,Denmark,Total,87.846,OPH
2008.0,Denmark,Total,86.088,OPH
2008.25,Denmark,Total,85.503,OPH
2008.5,Denmark,Total,85.284,OPH
2008.75,Denmark,Total,83.977,OPH
2009.0,Denmark,Total,83.377,OPH
2009.25,Denmark,Total,83.681,OPH
2009.5,Denmark,Total,84.716,OPH
2009.75,Denmark,Total,85.771,OPH
2010.0,Denmark,Total,86.851,OPH
2010.25,Denmark,Total,87.03,OPH
2010.5,Denmark,Total,88.187,OPH
2010.75,Denmark,Total,87.594,OPH
2011.0,Denmark,Total,87.654,OPH
2011.25,Denmark,Total,88.34,OPH
2011.5,Denmark,Total,87.163,OPH
2011.75,Denmark,Total,87.909,OPH
2012.0,Denmark,Total,88.663,OPH
2012.25,Denmark,Total,89.268,OPH
2012.5,Denmark,Total,89.517,OPH
2012.75,Denmark,Total,89.445,OPH
2013.0,Denmark,Total,89.73,OPH
2013.25,Denmark,Total,90.312,OPH
2013.5,Denmark,Total,90.388,OPH
2013.75,Denmark,Total,90.656,OPH
2014.0,Denmark,Total,90.863,OPH
2014.25,Denmark,Total,91.056,OPH
2014.5,Denmark,Total,92.272,OPH
2014.75,Denmark,Total,92.26,OPH
2015.0,Denmark,Total,92.569,OPH
2015.25,Denmark,Total,92.82,OPH
2015.5,Denmark,Total,92.678,OPH
2015.75,Denmark,Total,92.452,OPH
2016.0,Denmark,Total,92.889,OPH
2016.25,Denmark,Total,93.325,OPH
2016.5,Denmark,Total,94.049,OPH
2016.75,Denmark,Total,94.121,OPH
2017.0,Denmark,Total,94.833,OPH
2017.25,Denmark,Total,95.838,OPH
2017.5,Denmark,Total,95.549,OPH
2017.75,Denmark,Total,96.044,OPH
2018.0,Denmark,Total,97.577,OPH
2018.25,Denmark,Total,97.322,OPH
2018.5,Denmark,Total,97.618,OPH
2018.75,Denmark,Total,97.39,OPH
2019.0,Denmark,Total,97.751,OPH
2019.25,Denmark,Total,98.417,OPH
2019.5,Denmark,Total,98.455,OPH
2019.75,Denmark,Total,98.751,OPH
2020.0,Denmark,Total,99.4,OPH
2020.25,Denmark,Total,100.31,OPH
2020.5,Denmark,Total,100.214,OPH
2020.75,Denmark,Total,100.077,OPH
2021.0,Denmark,Total,99.616,OPH
2021.25,Denmark,Total,100.774,OPH
2021.5,Denmark,Total,101.415,OPH
2021.75,Denmark,Total,103.33,OPH
2022.0,Denmark,Total,100.195,OPH
2022.25,Denmark,Total,98.964,OPH
2022.5,Denmark,Total,99.458,OPH
2022.75,Denmark,Total,98.21,OPH
2023.0,Denmark,Total,100.275,OPH
2023.25,Denmark,Total,99.54,OPH
2023.5,Denmark,Total,100.894,OPH
2023.75,Denmark,Total,102.144,OPH
2024.0,Denmark,Total,101.056,OPH
2024.25,Denmark,Total,103.207,OPH
2024.5,Denmark,Total,104.472,OPH
2024.75,Denmark,Total,105.668,OPH
2001.0,Euro area,Total,84.882,OPH
2001.25,Euro area,Total,85.116,OPH
2001.5,Euro area,Total,85.206,OPH
2001.75,Euro area,Total,85.07,OPH
2002.0,Euro area,Total,85.267,OPH
2002.25,Euro area,Total,85.589,OPH
2002.5,Euro area,Total,85.969,OPH
2002.75,Euro area,Total,86.139,OPH
2003.0,Euro area,Total,85.777,OPH
2003.25,Euro area,Total,85.894,OPH
2003.5,Euro area,Total,86.301,OPH
2003.75,Euro area,Total,86.632,OPH
2004.0,Euro area,Total,87.175,OPH
2004.25,Euro area,Total,87.421,OPH
2004.5,Euro area,Total,87.576,OPH
2004.75,Euro area,Total,87.725,OPH
2005.0,Euro area,Total,87.939,OPH
2005.25,Euro area,Total,87.793,OPH
2005.5,Euro area,Total,88.493,OPH
2005.75,Euro area,Total,88.371,OPH
2006.0,Euro area,Total,88.747,OPH
2006.25,Euro area,Total,89.326,OPH
2006.5,Euro area,Total,89.248,OPH
2006.75,Euro area,Total,89.764,OPH
2015.0,Euro area,Total,95.453,OPH
2015.25,Euro area,Total,95.364,OPH
2015.5,Euro area,Total,95.443,OPH
2015.75,Euro area,Total,95.671,OPH
2016.0,Euro area,Total,95.344,OPH
2016.25,Euro area,Total,95.396,OPH
2016.5,Euro area,Total,95.724,OPH
2016.75,Euro area,Total,96.21,OPH
2017.0,Euro area,Total,96.461,OPH
2017.25,Euro area,Total,96.76,OPH
2017.5,Euro area,Total,97.102,OPH
2017.75,Euro area,Total,97.427,OPH
2018.0,Euro area,Total,97.419,OPH
2018.25,Euro area,Total,97.035,OPH
2018.5,Euro area,Total,96.758,OPH
2018.75,Euro area,Total,97.154,OPH
2019.0,Euro area,Total,97.239,OPH
2019.25,Euro area,Total,97.912,OPH
2019.5,Euro area,Total,97.732,OPH
2019.75,Euro area,Total,97.811,OPH
2020.0,Euro area,Total,98.746,OPH
2020.25,Euro area,Total,101.714,OPH
2020.5,Euro area,Total,99.348,OPH
2020.75,Euro area,Total,100.192,OPH
2021.0,Euro area,Total,100.611,OPH
2021.25,Euro area,Total,99.685,OPH
2021.5,Euro area,Total,100.085,OPH
2021.75,Euro area,Total,100.127,OPH
2022.0,Euro area,Total,99.59,OPH
2022.25,Euro area,Total,99.97,OPH
2022.5,Euro area,Total,100.28,OPH
2022.75,Euro area,Total,99.803,OPH
1997.0,Spain,Total,85.676,OPH
1997.25,Spain,Total,86.69,OPH
1997.5,Spain,Total,86.244,OPH
1997.75,Spain,Total,86.167,OPH
1998.0,Spain,Total,86.886,OPH
1998.25,Spain,Total,85.918,OPH
1998.5,Spain,Total,84.338,OPH
1998.75,Spain,Total,85.628,OPH
1999.0,Spain,Total,85.509,OPH
1999.25,Spain,Total,83.885,OPH
1999.5,Spain,Total,86.161,OPH
1999.75,Spain,Total,85.54,OPH
2000.0,Spain,Total,85.062,OPH
2000.25,Spain,Total,85.616,OPH
2000.5,Spain,Total,86.001,OPH
2000.75,Spain,Total,85.729,OPH
2001.0,Spain,Total,85.33,OPH
2001.25,Spain,Total,85.775,OPH
2001.5,Spain,Total,85.596,OPH
2001.75,Spain,Total,85.785,OPH
2002.0,Spain,Total,85.412,OPH
2002.25,Spain,Total,85.977,OPH
2002.5,Spain,Total,86.172,OPH
2002.75,Spain,Total,85.593,OPH
2003.0,Spain,Total,86.224,OPH
2003.25,Spain,Total,86.282,OPH
2003.5,Spain,Total,86.233,OPH
2003.75,Spain,Total,85.431,OPH
2004.0,Spain,Total,86.038,OPH
2004.25,Spain,Total,86.134,OPH
2004.5,Spain,Total,86.711,OPH
2004.75,Spain,Total,86.382,OPH
2005.0,Spain,Total,87.052,OPH
2005.25,Spain,Total,85.927,OPH
2005.5,Spain,Total,86.7,OPH
2005.75,Spain,Total,86.673,OPH
2006.0,Spain,Total,86.337,OPH
2006.25,Spain,Total,87.178,OPH
2006.5,Spain,Total,86.881,OPH
2006.75,Spain,Total,87.852,OPH
2007.0,Spain,Total,87.59,OPH
2007.25,Spain,Total,87.889,OPH
2007.5,Spain,Total,87.9,OPH
2007.75,Spain,Total,88.35,OPH
2008.0,Spain,Total,87.873,OPH
2008.25,Spain,Total,87.832,OPH
2008.5,Spain,Total,88.78,OPH
2008.75,Spain,Total,87.574,OPH
2009.0,Spain,Total,88.729,OPH
2009.25,Spain,Total,89.951,OPH
2009.5,Spain,Total,90.609,OPH
2009.75,Spain,Total,91.055,OPH
2010.0,Spain,Total,92.131,OPH
2010.25,Spain,Total,91.23,OPH
2010.5,Spain,Total,92.254,OPH
2010.75,Spain,Total,93.436,OPH
2011.0,Spain,Total,92.629,OPH
2011.25,Spain,Total,93.803,OPH
2011.5,Spain,Total,93.805,OPH
2011.75,Spain,Total,94.389,OPH
2012.0,Spain,Total,94.826,OPH
2012.25,Spain,Total,95.384,OPH
2012.5,Spain,Total,95.686,OPH
2012.75,Spain,Total,96.407,OPH
2013.0,Spain,Total,96.595,OPH
2013.25,Spain,Total,97.09,OPH
2013.5,Spain,Total,97.206,OPH
2013.75,Spain,Total,96.934,OPH
2014.0,Spain,Total,97.357,OPH
2014.25,Spain,Total,97.156,OPH
2014.5,Spain,Total,97.694,OPH
2014.75,Spain,Total,97.46,OPH
2015.0,Spain,Total,98.604,OPH
2015.25,Spain,Total,98.318,OPH
2015.5,Spain,Total,98.276,OPH
2015.75,Spain,Total,98.5,OPH
2016.0,Spain,Total,98.392,OPH
2016.25,Spain,Total,98.666,OPH
2016.5,Spain,Total,98.789,OPH
2016.75,Spain,Total,99.233,OPH
2017.0,Spain,Total,99.015,OPH
2017.25,Spain,Total,99.592,OPH
2017.5,Spain,Total,99.523,OPH
2017.75,Spain,Total,99.868,OPH
2018.0,Spain,Total,99.677,OPH
2018.25,Spain,Total,99.317,OPH
2018.5,Spain,Total,99.032,OPH
2018.75,Spain,Total,99.698,OPH
2019.0,Spain,Total,98.866,OPH
2019.25,Spain,Total,99.915,OPH
2019.5,Spain,Total,99.706,OPH
2019.75,Spain,Total,100.155,OPH
2020.0,Spain,Total,100.395,OPH
2020.25,Spain,Total,105.411,OPH
2020.5,Spain,Total,97.199,OPH
2020.75,Spain,Total,96.995,OPH
2021.0,Spain,Total,100.56,OPH
2021.25,Spain,Total,97.196,OPH
2021.5,Spain,Total,98.835,OPH
2021.75,Spain,Total,100.247,OPH
2022.0,Spain,Total,99.537,OPH
2022.25,Spain,Total,100.266,OPH
2022.5,Spain,Total,100.789,OPH
2022.75,Spain,Total,101.562,OPH
2023.0,Spain,Total,100.985,OPH
2023.25,Spain,Total,101.731,OPH
2023.5,Spain,Total,100.8,OPH
2023.75,Spain,Total,101.127,OPH
2024.0,Spain,Total,102.633,OPH
2024.25,Spain,Total,102.483,OPH
2024.5,Spain,Total,102.912,OPH
2024.75,Spain,Total,101.814,OPH
1997.0,European Union,Total,73.814,OPH
1997.25,European Union,Total,74.579,OPH
1997.5,European Union,Total,74.88,OPH
1997.75,European Union,Total,75.507,OPH
1998.0,European Union,Total,75.944,OPH
1998.25,European Union,Total,75.889,OPH
1998.5,European Union,Total,76.046,OPH
1998.75,European Union,Total,76.273,OPH
1999.0,European Union,Total,77.042,OPH
1999.25,European Union,Total,76.972,OPH
1999.5,European Union,Total,78.081,OPH
1999.75,European Union,Total,78.654,OPH
2000.0,European Union,Total,79.23,OPH
2000.25,European Union,Total,80.101,OPH
2000.5,European Union,Total,80.452,OPH
2000.75,European Union,Total,80.49,OPH
2001.0,European Union,Total,81.161,OPH
2001.25,European Union,Total,81.802,OPH
2001.5,European Union,Total,82.01,OPH
2001.75,European Union,Total,82.027,OPH
2002.0,European Union,Total,82.932,OPH
2002.25,European Union,Total,82.981,OPH
2002.5,European Union,Total,83.591,OPH
2002.75,European Union,Total,83.88,OPH
2003.0,European Union,Total,83.881,OPH
2003.25,European Union,Total,83.739,OPH
2003.5,European Union,Total,84.256,OPH
2003.75,European Union,Total,84.742,OPH
2004.0,European Union,Total,85.573,OPH
2004.25,European Union,Total,85.575,OPH
2004.5,European Union,Total,85.821,OPH
2004.75,European Union,Total,85.916,OPH
2005.0,European Union,Total,86.327,OPH
2005.25,European Union,Total,86.2,OPH
2005.5,European Union,Total,87.011,OPH
2005.75,European Union,Total,87.006,OPH
2006.0,European Union,Total,87.51,OPH
2006.25,European Union,Total,88.113,OPH
2006.5,European Union,Total,87.935,OPH
2006.75,European Union,Total,88.502,OPH
2007.0,European Union,Total,88.524,OPH
2007.25,European Union,Total,88.859,OPH
2007.5,European Union,Total,88.916,OPH
2007.75,European Union,Total,89.219,OPH
2008.0,European Union,Total,89.218,OPH
2008.25,European Union,Total,88.968,OPH
2008.5,European Union,Total,88.93,OPH
2008.75,European Union,Total,87.754,OPH
2009.0,European Union,Total,86.591,OPH
2009.25,European Union,Total,87.272,OPH
2009.5,European Union,Total,88.084,OPH
2009.75,European Union,Total,88.89,OPH
2010.0,European Union,Total,89.41,OPH
2010.25,European Union,Total,89.997,OPH
2010.5,European Union,Total,90.483,OPH
2010.75,European Union,Total,91.176,OPH
2011.0,European Union,Total,91.52,OPH
2011.25,European Union,Total,91.909,OPH
2011.5,European Union,Total,92.215,OPH
2011.75,European Union,Total,92.131,OPH
2012.0,European Union,Total,92.187,OPH
2012.25,European Union,Total,92.368,OPH
2012.5,European Union,Total,92.504,OPH
2012.75,European Union,Total,92.533,OPH
2013.0,European Union,Total,92.817,OPH
2013.25,European Union,Total,93.091,OPH
2013.5,European Union,Total,93.373,OPH
2013.75,European Union,Total,93.332,OPH
2014.0,European Union,Total,93.466,OPH
2014.25,European Union,Total,93.739,OPH
2014.5,European Union,Total,93.956,OPH
2014.75,European Union,Total,94.039,OPH
2015.0,European Union,Total,95.175,OPH
2015.25,European Union,Total,95.093,OPH
2015.5,European Union,Total,95.09,OPH
2015.75,European Union,Total,95.5,OPH
2016.0,European Union,Total,95.276,OPH
2016.25,European Union,Total,95.154,OPH
2016.5,European Union,Total,95.741,OPH
2016.75,European Union,Total,96.168,OPH
2017.0,European Union,Total,96.451,OPH
2017.25,European Union,Total,96.859,OPH
2017.5,European Union,Total,97.326,OPH
2017.75,European Union,Total,97.878,OPH
2018.0,European Union,Total,98.018,OPH
2018.25,European Union,Total,97.715,OPH
2018.5,European Union,Total,97.659,OPH
2018.75,European Union,Total,98.252,OPH
2019.0,European Union,Total,98.124,OPH
2019.25,European Union,Total,98.771,OPH
2019.5,European Union,Total,98.638,OPH
2019.75,European Union,Total,98.953,OPH
2020.0,European Union,Total,99.476,OPH
2020.25,European Union,Total,100.525,OPH
2020.5,European Union,Total,99.509,OPH
2020.75,European Union,Total,100.491,OPH
2021.0,European Union,Total,100.723,OPH
2021.25,European Union,Total,100.125,OPH
2021.5,European Union,Total,100.699,OPH
2021.75,European Union,Total,100.971,OPH
2022.0,European Union,Total,100.736,OPH
2022.25,European Union,Total,100.961,OPH
2022.5,European Union,Total,101.452,OPH
2022.75,European Union,Total,100.875,OPH
2023.0,European Union,Total,100.157,OPH
2023.25,European Union,Total,100.454,OPH
2023.5,European Union,Total,100.301,OPH
2023.75,European Union,Total,100.219,OPH
2024.0,European Union,Total,100.36,OPH
2024.25,European Union,Total,100.573,OPH
2024.5,European Union,Total,101.092,OPH
1997.0,France,Total,78.0,OPH
1997.25,France,Total,78.672,OPH
1997.5,France,Total,79.319,OPH
1997.75,France,Total,79.943,OPH
1998.0,France,Total,80.497,OPH
1998.25,France,Total,80.779,OPH
1998.5,France,Total,80.736,OPH
1998.75,France,Total,81.061,OPH
1999.0,France,Total,81.237,OPH
1999.25,France,Total,81.036,OPH
1999.5,France,Total,81.752,OPH
1999.75,France,Total,82.539,OPH
2000.0,France,Total,83.243,OPH
2000.25,France,Total,83.839,OPH
2000.5,France,Total,83.95,OPH
2000.75,France,Total,84.006,OPH
2001.0,France,Total,84.815,OPH
2001.25,France,Total,85.229,OPH
2001.5,France,Total,85.98,OPH
2001.75,France,Total,85.763,OPH
2002.0,France,Total,86.819,OPH
2002.25,France,Total,87.691,OPH
2002.5,France,Total,88.069,OPH
2002.75,France,Total,88.033,OPH
2003.0,France,Total,88.07,OPH
2003.25,France,Total,87.65,OPH
2003.5,France,Total,88.485,OPH
2003.75,France,Total,88.751,OPH
2004.0,France,Total,89.681,OPH
2004.25,France,Total,89.934,OPH
2004.5,France,Total,90.042,OPH
2004.75,France,Total,90.575,OPH
2005.0,France,Total,90.009,OPH
2005.25,France,Total,89.985,OPH
2005.5,France,Total,90.454,OPH
2005.75,France,Total,90.977,OPH
2006.0,France,Total,91.826,OPH
2006.25,France,Total,92.685,OPH
2006.5,France,Total,92.35,OPH
2006.75,France,Total,92.258,OPH
2007.0,France,Total,92.394,OPH
2007.25,France,Total,92.382,OPH
2007.5,France,Total,92.198,OPH
2007.75,France,Total,92.078,OPH
2008.0,France,Total,92.924,OPH
2008.25,France,Total,92.383,OPH
2008.5,France,Total,92.268,OPH
2008.75,France,Total,91.451,OPH
2009.0,France,Total,90.221,OPH
2009.25,France,Total,90.799,OPH
2009.5,France,Total,91.081,OPH
2009.75,France,Total,91.823,OPH
2010.0,France,Total,92.214,OPH
2010.25,France,Total,92.264,OPH
2010.5,France,Total,92.782,OPH
2010.75,France,Total,92.91,OPH
2011.0,France,Total,93.675,OPH
2011.25,France,Total,93.404,OPH
2011.5,France,Total,93.691,OPH
2011.75,France,Total,93.962,OPH
2012.0,France,Total,93.909,OPH
2012.25,France,Total,93.683,OPH
2012.5,France,Total,93.987,OPH
2012.75,France,Total,94.098,OPH
2013.0,France,Total,94.128,OPH
2013.25,France,Total,95.006,OPH
2013.5,France,Total,94.827,OPH
2013.75,France,Total,95.435,OPH
2014.0,France,Total,95.359,OPH
2014.25,France,Total,95.563,OPH
2014.5,France,Total,96.154,OPH
2014.75,France,Total,96.109,OPH
2015.0,France,Total,96.665,OPH
2015.25,France,Total,96.747,OPH
2015.5,France,Total,96.836,OPH
2015.75,France,Total,96.999,OPH
2016.0,France,Total,97.398,OPH
2016.25,France,Total,96.936,OPH
2016.5,France,Total,96.962,OPH
2016.75,France,Total,97.359,OPH
2017.0,France,Total,97.593,OPH
2017.25,France,Total,98.116,OPH
2017.5,France,Total,98.727,OPH
2017.75,France,Total,98.972,OPH
2018.0,France,Total,98.58,OPH
2018.25,France,Total,98.61,OPH
2018.5,France,Total,98.768,OPH
2018.75,France,Total,99.25,OPH
2019.0,France,Total,99.287,OPH
2019.25,France,Total,99.387,OPH
2019.5,France,Total,99.141,OPH
2019.75,France,Total,98.427,OPH
2020.0,France,Total,96.943,OPH
2020.25,France,Total,103.983,OPH
2020.5,France,Total,98.567,OPH
2020.75,France,Total,100.506,OPH
2021.0,France,Total,99.82,OPH
2021.25,France,Total,99.571,OPH
2021.5,France,Total,97.601,OPH
2021.75,France,Total,97.22,OPH
2022.0,France,Total,97.548,OPH
2022.25,France,Total,96.808,OPH
2022.5,France,Total,97.096,OPH
2022.75,France,Total,96.659,OPH
2023.0,France,Total,96.023,OPH
2023.25,France,Total,96.359,OPH
2023.5,France,Total,96.367,OPH
2023.75,France,Total,96.654,OPH
2024.0,France,Total,96.701,OPH
2024.25,France,Total,96.932,OPH
2024.5,France,Total,97.318,OPH
1997.0,Ireland,Total,36.322,OPH
1997.25,Ireland,Total,38.119,OPH
1997.5,Ireland,Total,38.585,OPH
1997.75,Ireland,Total,39.297,OPH
1998.0,Ireland,Total,40.0,OPH
1998.25,Ireland,Total,40.426,OPH
1998.5,Ireland,Total,41.452,OPH
1998.75,Ireland,Total,40.518,OPH
1999.0,Ireland,Total,41.609,OPH
1999.25,Ireland,Total,41.705,OPH
1999.5,Ireland,Total,42.996,OPH
1999.75,Ireland,Total,43.639,OPH
2000.0,Ireland,Total,43.89,OPH
2000.25,Ireland,Total,44.127,OPH
2000.5,Ireland,Total,44.896,OPH
2000.75,Ireland,Total,44.899,OPH
2001.0,Ireland,Total,45.938,OPH
2001.25,Ireland,Total,46.258,OPH
2001.5,Ireland,Total,45.916,OPH
2001.75,Ireland,Total,46.641,OPH
2002.0,Ireland,Total,47.234,OPH
2002.25,Ireland,Total,48.114,OPH
2002.5,Ireland,Total,48.644,OPH
2002.75,Ireland,Total,49.735,OPH
2003.0,Ireland,Total,49.76,OPH
2003.25,Ireland,Total,49.805,OPH
2003.5,Ireland,Total,49.978,OPH
2003.75,Ireland,Total,51.996,OPH
2004.0,Ireland,Total,52.269,OPH
2004.25,Ireland,Total,52.96,OPH
2004.5,Ireland,Total,51.482,OPH
2004.75,Ireland,Total,52.872,OPH
2005.0,Ireland,Total,52.562,OPH
2005.25,Ireland,Total,53.122,OPH
2005.5,Ireland,Total,52.787,OPH
2005.75,Ireland,Total,53.965,OPH
2006.0,Ireland,Total,54.018,OPH
2006.25,Ireland,Total,54.555,OPH
2006.5,Ireland,Total,54.214,OPH
2006.75,Ireland,Total,53.421,OPH
2007.0,Ireland,Total,56.422,OPH
2007.25,Ireland,Total,55.646,OPH
2007.5,Ireland,Total,54.24,OPH
2007.75,Ireland,Total,55.134,OPH
2008.0,Ireland,Total,56.125,OPH
2008.25,Ireland,Total,54.0,OPH
2008.5,Ireland,Total,55.195,OPH
2008.75,Ireland,Total,52.866,OPH
2009.0,Ireland,Total,56.346,OPH
2009.25,Ireland,Total,57.608,OPH
2009.5,Ireland,Total,57.737,OPH
2009.75,Ireland,Total,58.976,OPH
2010.0,Ireland,Total,58.442,OPH
2010.25,Ireland,Total,59.925,OPH
2010.5,Ireland,Total,61.18,OPH
2010.75,Ireland,Total,63.347,OPH
2011.0,Ireland,Total,61.735,OPH
2011.25,Ireland,Total,63.174,OPH
2011.5,Ireland,Total,63.309,OPH
2011.75,Ireland,Total,63.496,OPH
2012.0,Ireland,Total,62.125,OPH
2012.25,Ireland,Total,64.302,OPH
2012.5,Ireland,Total,62.911,OPH
2012.75,Ireland,Total,62.483,OPH
2013.0,Ireland,Total,61.774,OPH
2013.25,Ireland,Total,62.405,OPH
2013.5,Ireland,Total,63.428,OPH
2013.75,Ireland,Total,62.497,OPH
2014.0,Ireland,Total,65.308,OPH
2014.25,Ireland,Total,66.712,OPH
2014.5,Ireland,Total,66.609,OPH
2014.75,Ireland,Total,64.976,OPH
2015.0,Ireland,Total,79.353,OPH
2015.25,Ireland,Total,76.578,OPH
2015.5,Ireland,Total,77.721,OPH
2015.75,Ireland,Total,79.203,OPH
2016.0,Ireland,Total,74.245,OPH
2016.25,Ireland,Total,73.604,OPH
2016.5,Ireland,Total,74.153,OPH
2016.75,Ireland,Total,80.776,OPH
2017.0,Ireland,Total,78.27,OPH
2017.25,Ireland,Total,79.514,OPH
2017.5,Ireland,Total,80.815,OPH
2017.75,Ireland,Total,83.369,OPH
2018.0,Ireland,Total,83.667,OPH
2018.25,Ireland,Total,82.345,OPH
2018.5,Ireland,Total,83.564,OPH
2018.75,Ireland,Total,83.488,OPH
2019.0,Ireland,Total,83.217,OPH
2019.25,Ireland,Total,84.782,OPH
2019.5,Ireland,Total,85.297,OPH
2019.75,Ireland,Total,86.652,OPH
2020.0,Ireland,Total,92.055,OPH
2020.25,Ireland,Total,109.49,OPH
2020.5,Ireland,Total,99.375,OPH
2020.75,Ireland,Total,99.08,OPH
2021.0,Ireland,Total,113.315,OPH
2021.25,Ireland,Total,108.212,OPH
2021.5,Ireland,Total,104.718,OPH
2021.75,Ireland,Total,103.44,OPH
2022.0,Ireland,Total,104.811,OPH
2022.25,Ireland,Total,105.887,OPH
2022.5,Ireland,Total,109.005,OPH
2022.75,Ireland,Total,108.428,OPH
2023.0,Ireland,Total,101.367,OPH
2023.25,Ireland,Total,100.724,OPH
2023.5,Ireland,Total,98.077,OPH
2023.75,Ireland,Total,97.274,OPH
2024.0,Ireland,Total,96.925,OPH
2024.25,Ireland,Total,96.144,OPH
2024.5,Ireland,Total,97.814,OPH
1997.0,Italy,Total,91.429,OPH
1997.25,Italy,Total,91.227,OPH
1997.5,Italy,Total,91.839,OPH
1997.75,Italy,Total,92.988,OPH
1998.0,Italy,Total,92.318,OPH
1998.25,Italy,Total,92.118,OPH
1998.5,Italy,Total,92.259,OPH
1998.75,Italy,Total,91.69,OPH
1999.0,Italy,Total,93.01,OPH
1999.25,Italy,Total,91.688,OPH
1999.5,Italy,Total,92.889,OPH
1999.75,Italy,Total,93.677,OPH
2000.0,Italy,Total,94.39,OPH
2000.25,Italy,Total,94.783,OPH
2000.5,Italy,Total,95.036,OPH
2000.75,Italy,Total,96.017,OPH
2001.0,Italy,Total,95.609,OPH
2001.25,Italy,Total,96.512,OPH
2001.5,Italy,Total,96.104,OPH
2001.75,Italy,Total,95.244,OPH
2002.0,Italy,Total,95.234,OPH
2002.25,Italy,Total,95.096,OPH
2002.5,Italy,Total,95.166,OPH
2002.75,Italy,Total,95.627,OPH
2003.0,Italy,Total,94.524,OPH
2003.25,Italy,Total,94.366,OPH
2003.5,Italy,Total,94.365,OPH
2003.75,Italy,Total,94.691,OPH
2004.0,Italy,Total,95.567,OPH
2004.25,Italy,Total,96.158,OPH
